Asc	Asp	Cr	GABA	GPC	GSH	Gln	Glu	Lac	NAA	NAAG	PCh	PCr	PE	Tau	bHB	mI	sI	CrCH2	tCho	tCr	tNAA	Glx	Lip13a	Lip13b	Lip09	MM09	Lip20	MM20	MM12	MM14	MM17
9.51e-05	0.00015	0.000347	3.07e-05	0.000176	7.49e-05	0.000147	0.000603	4.09e-05	0.00098	0.000156	0	0.000471	0	0.000112	1.12e-05	0.000621	1.77e-05	0	0.000176	0.000818	0.00114	0.00075	6.47e-06	8.34e-06	0	0.000217	0	0.000166	0.000106	0.000325	0.000144
0.000126	0.000158	0.000331	4.3e-05	0.000144	6.59e-05	0.000182	0.00058	4.56e-05	0.000927	0.00015	2.09e-05	0.000461	0	8.32e-05	4.61e-06	0.000623	1.6e-05	0	0.000165	0.000792	0.00108	0.000762	0	3.94e-05	0	0.000162	4.15e-06	0.000163	7.04e-05	0.000218	7.9e-05
6.49e-05	0.000124	0.000285	6.03e-05	0.000109	5.98e-05	0.000191	0.000572	3.89e-05	0.000795	9.53e-05	2.61e-05	0.000317	0	4.75e-05	3.51e-06	0.000452	1.91e-05	0	0.000135	0.000602	0.00089	0.000763	0.000201	0	7.12e-05	8.58e-05	1.02e-05	0.00013	4.7e-05	0.000162	0
3.39e-05	0.000129	0.000281	6.65e-05	0.000102	4.39e-05	0.000215	0.000583	4.93e-05	0.000827	0.000108	3.46e-05	0.000329	0	5.35e-05	7e-06	0.000467	1.93e-05	0	0.000136	0.00061	0.000935	0.000798	0.000244	2.02e-05	6.56e-05	9.68e-05	1.33e-05	0.000201	6.74e-05	0.000179	5.2e-05
0.000112	0.000156	0.000272	3.68e-05	0.000112	6.96e-05	0.000198	0.000547	2.64e-05	0.000787	0.000144	0	0.000377	0	7.69e-05	1.39e-06	0.000504	2.25e-05	0	0.000112	0.000649	0.000931	0.000744	0	2.49e-05	0	0.000186	0	0.000184	0.000118	8.42e-05	4.61e-05
9.72e-05	0.000139	0.000325	2.21e-05	8.22e-05	6.54e-05	0.000138	0.000613	3.69e-05	0.000781	0.000131	3.53e-05	0.000313	0	5.92e-05	8.1e-06	0.000498	2.05e-05	0	0.000118	0.000638	0.000912	0.000751	0	6.65e-05	8.44e-06	0.000192	0	0.000189	0.000114	0.000132	4.8e-05
5.7e-05	0.00017	0.000297	8.57e-05	0.000148	6.3e-05	0.000213	0.000768	3.53e-05	0.00095	0.000137	0	0.000379	0	6.74e-05	7.52e-06	0.000514	3.38e-05	0	0.000148	0.000676	0.00109	0.000981	3.77e-05	5.29e-05	2.05e-05	0.000208	3.15e-06	0.000201	0.000112	7.99e-05	6.67e-05
0.00012	0.000148	0.000265	5.56e-05	0.000143	7.46e-05	0.00023	0.000712	3.09e-05	0.000951	0.000147	0	0.000422	0	7.36e-05	1.83e-05	0.000513	3.06e-05	0	0.000143	0.000687	0.0011	0.000943	0.000326	0	0.000113	8.7e-05	6.7e-05	6.57e-05	3.74e-05	0	6.97e-05
7.68e-05	0.000189	0.000307	7.57e-05	7.16e-05	7.5e-05	0.000242	0.000864	1.91e-05	0.00107	0.000139	6.69e-05	0.00043	0	7.63e-05	5.85e-06	0.000611	1.35e-05	0	0.000139	0.000737	0.00121	0.00111	0	4.68e-05	1.54e-05	0.000194	0	9.21e-05	0.000107	0.000111	3.54e-05
4.17e-05	0.000186	0.000347	7.23e-05	7.86e-05	6.47e-05	0.000213	0.000809	1.89e-05	0.00111	0.000142	6.12e-05	0.000395	0	7.85e-05	4.54e-06	0.000618	1.43e-05	0	0.00014	0.000743	0.00125	0.00102	0	4.53e-05	8.37e-06	0.000189	0	0.00012	0.000109	7.35e-06	9.41e-05
2.54e-05	0.000167	0.000326	9.16e-05	0.000157	7.08e-05	0.000271	0.00078	4.44e-05	0.00107	0.000144	6.69e-06	0.000397	0	7.62e-05	7e-07	0.000584	4.71e-05	0	0.000164	0.000723	0.00121	0.00105	4.07e-05	2.59e-05	2.51e-06	0.000186	0	0.000232	9.17e-05	0.000121	5.16e-05
0.000103	0.000157	0.000322	9.25e-05	0.00012	8.15e-05	0.000258	0.000738	4.6e-05	0.00112	0.00013	4.88e-05	0.000433	0	9e-05	4.71e-06	0.000582	5.03e-05	0	0.000168	0.000755	0.00125	0.000996	9.52e-06	5.18e-05	1.01e-05	0.000181	0	0.000166	8.23e-05	0.000205	0
7e-05	0.000184	0.000283	8.86e-05	0.000104	6.28e-05	0.000262	0.000817	3.89e-05	0.00105	0.000114	3.18e-05	0.000403	0	6.39e-05	1.31e-06	0.000488	2.5e-05	0	0.000136	0.000685	0.00117	0.00108	0	4.36e-05	1.74e-05	0.000249	0	0.000125	0.000105	0.000114	5.08e-05
0.000114	0.000163	0.000333	7.69e-05	0.000119	8.79e-05	0.000234	0.000899	3e-05	0.00102	0.000144	2.65e-05	0.000359	0	7.05e-05	0	0.000453	2.12e-05	0	0.000145	0.000692	0.00116	0.00113	0.000216	0	7.48e-05	0.000186	6.53e-05	0	0.000107	0.000133	7.81e-05
7.84e-05	0.000168	0.000352	7.46e-05	0.000114	7.97e-05	0.000243	0.000736	2.69e-05	0.00105	0.000135	3.5e-05	0.000417	0	9.07e-05	0	0.000629	2.79e-05	0	0.000149	0.000769	0.00119	0.000979	0.00048	0	0.00015	6.05e-05	0.000107	8.65e-06	4.22e-05	0.000132	1.78e-05
0.000109	0.000163	0.000367	5.45e-05	0.000144	7.28e-05	0.000218	0.000681	4.27e-05	0.000958	0.000171	0	0.000386	0	0.000106	5.45e-06	0.000618	2.75e-05	0	0.000144	0.000753	0.00113	0.000899	0.00027	7.68e-05	0.000105	8.07e-05	9.66e-05	0.000104	4.78e-05	0.000127	4.99e-05
7.11e-05	0.000156	0.000274	7.74e-05	9.64e-05	6.64e-05	0.000216	0.000779	2.16e-05	0.00103	0.000139	5.02e-05	0.000427	0	9.83e-05	1.08e-05	0.000579	1.34e-05	0	0.000147	0.000701	0.00117	0.000995	0.000184	1.06e-05	8.25e-05	0.000155	5.1e-05	0.000102	9.68e-05	5.89e-05	0
9.44e-05	0.000148	0.000253	6.83e-05	0.000137	5.54e-05	0.000209	0.000663	2.61e-05	0.000967	0.000118	0	0.000385	0	8.45e-05	9.18e-06	0.000538	1.24e-05	0	0.000137	0.000638	0.00108	0.000872	0.000517	0	0.000147	0.000101	3.14e-05	7.31e-05	5.24e-05	0.000372	4.24e-05
0.00012	0.000134	0.000316	4.51e-05	0.000125	5.72e-05	0.000197	0.000468	5.62e-05	0.000831	0.00015	0	0.000333	0	5.79e-05	5.65e-06	0.000573	1.43e-05	0	0.000125	0.000649	0.000981	0.000666	0.000253	5.57e-05	7.5e-05	0.000111	8.03e-05	0.000191	7.66e-05	0.000383	0.000109
0.00013	0.000116	0.000303	4.51e-05	0.000118	6e-05	0.000193	0.000437	4.77e-05	0.000814	0.000129	0	0.000324	0	7.74e-05	6.03e-06	0.000553	1.58e-05	0	0.000118	0.000627	0.000943	0.00063	4.78e-05	7.69e-05	0	0.000181	0	0.000233	9.58e-05	0.000341	7.69e-05
