Asc	Asp	Cr	GABA	GPC	GSH	Gln	Glu	Lac	NAA	NAAG	PCh	PCr	PE	Tau	bHB	mI	sI	CrCH2	tCho	tCr	tNAA	Glx	Lip13a	Lip13b	Lip09	MM09	Lip20	MM20	MM12	MM14	MM17
1.2e-07	1.56e-07	5.13e-07	9.52e-08	0	1.33e-07	2.74e-07	0	7.64e-08	2.13e-06	1.09e-07	1.18e-07	4.42e-08	2.4e-07	7.02e-08	8.52e-09	7.51e-07	0	5.4e-08	1.18e-07	5.57e-07	2.24e-06	2.74e-07	0	0	4.19e-11	2.18e-05	1.63e-11	2.24e-05	2.63e-06	0	3.37e-06
1.09e-07	7.71e-08	4.4e-07	8.05e-08	0	7.39e-08	1.79e-07	0	6.9e-08	2.21e-06	1.99e-07	1.34e-07	0	1.37e-07	2.39e-07	5.91e-08	5.64e-07	1.02e-07	4.72e-08	1.34e-07	4.4e-07	2.41e-06	1.79e-07	0	0	0	2.15e-05	0	3.37e-05	6.36e-06	2.35e-05	1.1e-05
9.62e-08	1.67e-07	5.87e-07	4.66e-08	2.36e-08	1.22e-07	2.89e-07	0	5.32e-08	6.38e-07	9.59e-08	7.3e-08	0	1.76e-07	6.01e-08	3e-08	5.2e-07	0	5.78e-08	9.66e-08	5.87e-07	7.34e-07	2.89e-07	0	0	0	3.97e-07	1.31e-11	1.44e-06	8.26e-08	0	6e-08
9.54e-08	1.34e-07	1.18e-07	4.55e-08	3.1e-08	1.32e-07	2.66e-07	0	6.6e-08	5.59e-07	1.07e-07	7.99e-08	4.08e-07	1.9e-07	5.34e-08	5.22e-08	5.99e-07	0	5.53e-08	1.11e-07	5.26e-07	6.66e-07	2.66e-07	0	0	0	5.43e-06	7.14e-11	1.22e-05	8.04e-07	8e-06	0
9.67e-08	1.44e-07	0	5.08e-08	0	1.09e-07	2.59e-07	0	6.04e-08	1.04e-06	6.14e-08	5.23e-08	4.32e-07	1.76e-07	1.06e-07	5.3e-08	5.44e-07	1.57e-08	4.33e-08	5.23e-08	4.32e-07	1.11e-06	2.59e-07	0	0	0	1.58e-09	5.17e-11	3.65e-09	3.64e-10	0	1.06e-09
9.17e-08	1.38e-07	4.62e-07	5.32e-08	1.09e-09	6.73e-08	1.5e-07	0	6.52e-08	1.1e-06	8.79e-08	7.86e-08	0	1.68e-07	1.06e-07	4.62e-08	5.16e-07	4.51e-07	4.61e-08	7.97e-08	4.62e-07	1.19e-06	1.5e-07	0	0	0	0	1.71e-11	3.43e-10	0	0	1.77e-10
7.07e-08	1.1e-07	2.6e-07	6.61e-08	0	5.6e-08	1.32e-07	0	6.7e-08	1.38e-06	7.47e-08	9.23e-08	1.73e-07	1.83e-07	8.15e-08	4.9e-08	5.2e-07	0	6.73e-08	9.23e-08	4.33e-07	1.45e-06	1.32e-07	0	0	0	3.69e-06	1.47e-10	5.54e-06	1.11e-06	2.77e-06	1.39e-06
9.42e-08	1.22e-07	4.74e-07	7.58e-08	0	9.22e-08	2.11e-07	0	8.34e-08	1.54e-06	8.11e-08	9.72e-08	0	2.06e-07	1.41e-07	4.34e-08	4.87e-07	2.6e-09	4.55e-08	9.72e-08	4.74e-07	1.62e-06	2.11e-07	0	0	0	3.63e-06	2.63e-11	5.45e-06	1.09e-06	2.72e-06	1.36e-06
1.35e-07	0	0	1.73e-08	0	0	0	7.37e-07	8.55e-07	4.43e-07	0	0	1.2e-07	1.26e-07	2.89e-08	2.03e-09	1.07e-06	0	1.26e-08	0	1.2e-07	4.43e-07	7.37e-07	0	0.000529	9.62e-05	0	4.49e-05	0	8.62e-08	1.24e-05	0
1.19e-07	1.16e-07	0	7.92e-08	1.38e-07	7.79e-08	1.66e-07	0	4.19e-08	1.5e-06	9.56e-08	0	3.61e-07	1.78e-07	1.29e-07	4.38e-08	7.34e-07	0	4.52e-08	1.38e-07	3.61e-07	1.6e-06	1.66e-07	0	0	0	9.37e-06	7.92e-12	1.43e-05	2.76e-06	7.98e-06	3.79e-06
9.51e-08	0	0	3.83e-09	0	0	0	0	6.36e-09	0	2.09e-09	0	1.26e-07	1.3e-07	6.2e-09	2.16e-08	1.04e-06	0	1.26e-08	0	1.26e-07	2.09e-09	0	7.8e-05	0	2.05e-05	5.7e-07	1.13e-05	0	1.8e-07	4.71e-06	6.01e-07
4.84e-08	1.74e-07	5.61e-07	7.15e-08	0	9.37e-08	1.88e-07	0	6.57e-08	1.41e-06	1.24e-07	8.88e-08	0	1.55e-07	1.26e-07	5.11e-08	5.89e-07	9.63e-07	6.31e-08	8.88e-08	5.61e-07	1.53e-06	1.88e-07	0	0	1.27e-12	4.04e-09	0	3.86e-09	0	4.57e-09	1.01e-08
1.1e-07	1.92e-07	3.11e-07	5.71e-08	7.64e-08	1.11e-07	2.37e-07	0	5.4e-08	1.11e-06	5.27e-08	3.09e-08	5.5e-08	1.85e-07	7.38e-08	5.19e-08	4.17e-07	0	4.22e-08	1.07e-07	3.66e-07	1.16e-06	2.37e-07	0	0	0	1.47e-05	9.81e-11	2.39e-05	4.21e-06	1.17e-05	6.46e-06
1.22e-07	1.01e-07	6.03e-07	8.29e-08	4.77e-08	1.06e-07	2.81e-07	0	7.71e-08	1.69e-06	1.19e-07	5.91e-08	0	1.87e-07	1.52e-07	5.7e-08	6.78e-07	6.44e-07	6.51e-08	1.07e-07	6.03e-07	1.81e-06	2.81e-07	0	0	0	1.69e-06	1.18e-11	2.55e-06	5.04e-07	1.27e-06	6.56e-07
1.14e-07	1.49e-07	4.93e-07	6.69e-08	1.36e-07	8.21e-08	1.95e-07	0	5.92e-08	9.73e-07	1.08e-07	0	0	1.58e-07	1.47e-07	3.55e-08	6.22e-07	1.6e-06	6.96e-08	1.36e-07	4.93e-07	1.08e-06	1.95e-07	0	0	6.06e-12	1.19e-05	1.65e-11	1.97e-05	2.96e-06	5.88e-06	4.92e-06
1.04e-07	1.41e-07	2.95e-07	7.41e-08	2.57e-09	7.49e-08	1.63e-07	0	3.78e-08	1.21e-06	6.54e-08	9.13e-08	1.67e-07	1.48e-07	8.21e-08	2.46e-08	5.4e-07	0	4.67e-08	9.39e-08	4.62e-07	1.28e-06	1.63e-07	0	0	2.66e-11	1.43e-05	0	0	1.74e-06	3.43e-05	2.4e-05
6.43e-08	1.49e-07	3.52e-07	5.74e-08	2.16e-08	8.74e-08	1.96e-07	0	7.72e-08	1.01e-06	7.18e-08	7.09e-08	1.04e-07	1.42e-07	9.6e-08	3.98e-08	5.55e-07	1.66e-07	4.77e-08	9.25e-08	4.57e-07	1.09e-06	1.96e-07	0	0	0	2.56e-09	0	0	0	1.04e-08	2.08e-08
1.06e-07	1.68e-07	2.43e-07	6.74e-08	6.18e-09	5.99e-08	1.42e-07	0	6.38e-08	1.45e-06	7.55e-08	1.2e-07	2.59e-07	1.85e-07	1.18e-07	5.72e-08	5.27e-07	0	5.47e-08	1.26e-07	5.02e-07	1.53e-06	1.42e-07	0	0	0	3.33e-05	0	4.92e-05	9.82e-06	3.31e-05	1.36e-05
1.63e-07	2.63e-07	1.85e-07	6.87e-08	0	1.38e-07	3.27e-07	0	4.14e-08	1.05e-06	1.74e-07	1.16e-07	3.25e-07	1.98e-07	1.03e-07	5.02e-08	3.49e-07	0	6.54e-08	1.16e-07	5.09e-07	1.22e-06	3.27e-07	0	0	6.26e-11	7e-06	1.37e-10	1.33e-05	1.77e-06	0	0
7.56e-08	1.6e-07	4.24e-07	4.7e-08	2.19e-08	8.86e-08	2.01e-07	0	6.39e-08	7.69e-07	1.08e-07	6.06e-08	0	1.59e-07	9.39e-08	3.57e-08	5.07e-07	2.94e-08	4.46e-08	8.26e-08	4.24e-07	8.77e-07	2.01e-07	0	0	0	2.32e-06	2.91e-11	3.5e-06	6.84e-07	2.32e-06	7.51e-07
6.92e-08	1.75e-07	4.78e-07	4.33e-08	0	9.82e-08	2.3e-07	0	6.42e-08	5.93e-07	1.09e-07	5.98e-08	3.55e-08	1.58e-07	6.29e-08	3.75e-08	4.39e-07	5.08e-07	5.12e-08	5.98e-08	5.14e-07	7.03e-07	2.3e-07	0	0	8.34e-12	8.41e-06	1.1e-11	2.2e-06	1.91e-06	2.35e-05	1.67e-05
