Asc	Asp	Cr	GABA	GPC	GSH	Gln	Glu	Lac	NAA	NAAG	PCh	PCr	PE	Tau	bHB	mI	sI	CrCH2	tCho	tCr	tNAA	Glx	Lip13a	Lip13b	Lip09	MM09	Lip20	MM20	MM12	MM14	MM17
0.000132	0.000265	0.000326	5.11e-05	1.32e-05	0.00011	0.000106	0.000889	4.11e-05	0.000956	0.000178	0.00016	0.000513	0	0.00021	5.2e-06	0.000812	1.67e-05	0	0.000173	0.000839	0.00113	0.000995	0.000588	0	7.46e-05	0.000143	0	9.5e-05	5.66e-05	0.000629	0.000186
0.000102	0.000146	0.000344	0.000105	1.64e-05	6.14e-05	0.000118	0.000708	2.62e-05	0.000877	0.000145	0.000117	0.0003	0	0.000138	2.57e-06	0.000611	1.03e-05	0	0.000134	0.000644	0.00102	0.000826	9.46e-05	1.46e-05	2.64e-05	0.000168	0	0.00017	5.52e-05	0.000285	8.69e-05
0.000141	0.000145	0.000242	0.000103	5.04e-05	7.16e-05	9.22e-05	0.000651	2.67e-05	0.000664	0.000146	7.29e-05	0.000316	0	7.7e-05	2.53e-05	0.000499	1.27e-05	0	0.000123	0.000558	0.00081	0.000743	0.000129	1.48e-05	1.09e-05	0.000215	0	0.000131	0.000203	0	7.79e-05
0.000139	0.000142	0.000251	8.77e-05	5.98e-05	6.82e-05	0.000102	0.000708	4.32e-05	0.000736	0.000118	7.22e-05	0.000358	0	6.96e-05	1.89e-06	0.000536	1.8e-05	0	0.000132	0.000609	0.000854	0.00081	0.000325	0	0.00011	0.000146	1.15e-05	8.57e-05	0.00017	0.000161	0
6.55e-05	0.000196	0.000344	0.000112	2.35e-05	9.62e-05	0.000134	0.000818	2.9e-05	0.000682	0.000136	8.18e-05	0.000241	0	9.69e-05	9.73e-06	0.000571	1.86e-05	0	0.000105	0.000585	0.000818	0.000951	8.21e-05	3.95e-05	6.22e-05	7e-05	0	0	5.24e-05	0	9.74e-05
7.35e-05	0.000102	0.000408	8.84e-05	0.000108	8.9e-05	0.000139	0.000823	4.49e-05	0.000596	0.000147	0	0.000141	0	7.79e-05	3.69e-06	0.000544	1.5e-05	0	0.000108	0.000549	0.000743	0.000961	8.89e-05	3.92e-05	2.69e-05	0.000127	5.23e-06	0.000226	4.89e-05	0.000101	0
0.000245	0.000151	0.000302	0.000129	6.71e-05	8.84e-05	0.000108	0.000823	1.78e-05	0.000817	0.000199	5.65e-05	0.000296	0	7.12e-05	0	0.000543	2.22e-05	0	0.000124	0.000598	0.00102	0.000931	0.000379	1.44e-05	0.000139	1.18e-05	5.02e-05	0	4.76e-07	1.68e-05	0
0.000166	0.00015	0.000248	0.000105	4.74e-05	8.86e-05	7.71e-05	0.000829	3.99e-05	0.000805	0.000163	7.87e-05	0.000348	0.000203	0.000131	0	0.000519	1.78e-05	0	0.000126	0.000596	0.000968	0.000906	0.000199	8e-06	6.05e-05	0.000154	3.04e-05	8.09e-05	6.63e-05	0.000163	8.44e-05
0.000106	0.000234	0.000333	0.000108	4.17e-05	9.99e-05	0.000126	0.000964	2.12e-05	0.00103	0.000158	9.1e-05	0.000381	0	0.000103	3.53e-06	0.000693	1.05e-05	0	0.000133	0.000714	0.00119	0.00109	0.000225	0	8.44e-05	8.39e-05	2.89e-05	2.43e-05	2.49e-05	0.000137	7.02e-05
0.00014	0.00022	0.000374	0.000111	7.93e-05	8.47e-05	0.000109	0.000917	2.46e-05	0.000971	0.000182	5.23e-05	0.000317	0	9.37e-05	4.36e-06	0.000619	1.03e-05	0	0.000132	0.00069	0.00115	0.00103	0.000337	1.89e-05	7.12e-05	0.000166	3.57e-05	0.000242	6.48e-05	0.000292	8.78e-05
6.11e-05	0.00017	0.000385	0.000125	0	0.000118	0.000157	0.000935	2.73e-05	0.000935	0.000131	0.000154	0.000276	0	1.38e-05	1.19e-05	0.00067	3.8e-05	2.34e-05	0.000154	0.000661	0.00107	0.00109	0.000297	0	0.000112	7.15e-05	4.31e-05	0	1.48e-05	0.000104	0
6.27e-05	0.000164	0.000284	0.000101	7.28e-05	9.97e-05	8.21e-05	0.000904	2.37e-05	0.000827	0.000241	7.8e-05	0.000415	0	3.14e-05	3.78e-06	0.000635	3.93e-05	5.66e-05	0.000151	0.000698	0.00107	0.000986	0.00028	0	0.000109	5.38e-05	1.75e-05	0	2.22e-05	8.11e-05	0
6.44e-05	0.00021	0.00029	0.000127	3.68e-05	8.66e-05	9.37e-05	0.000897	3.89e-05	0.000897	0.000163	8.05e-05	0.000308	0	6.11e-05	2.56e-06	0.000495	1.93e-05	0	0.000117	0.000598	0.00106	0.00099	0.000405	1.32e-05	0.000115	9.63e-05	4.74e-05	0.000168	4.21e-05	0	7.08e-05
4.68e-05	0.00024	0.000349	0.000138	3.16e-05	9.38e-05	0.000129	0.001	3.53e-05	0.000921	0.000111	9.86e-05	0.000254	0	7.56e-05	6.76e-06	0.000515	1.81e-05	0	0.00013	0.000602	0.00103	0.00113	0.000372	0	8.58e-05	0.000156	2.82e-05	0.000184	7.63e-05	0.000149	8.7e-05
0.000164	0.000153	0.000494	0.00015	4.14e-05	8.67e-05	0.000103	0.000832	3.71e-05	0.00078	0.000235	8.82e-05	0.000164	0	9.43e-05	0	0.000526	1.6e-05	0	0.00013	0.000658	0.00101	0.000936	0.000369	0	0.000101	0.000114	5.72e-05	0.000144	3.68e-05	0.000107	8.96e-05
8.89e-05	0.000178	0.000305	0.00012	2.94e-05	0.000101	0.000105	0.000855	4.86e-05	0.000855	0.000191	8.58e-05	0.000346	0	0.000354	0	0.000628	3e-05	0	0.000115	0.000651	0.00105	0.000959	0.000407	2.32e-05	0.000124	8.27e-05	5.71e-05	5.12e-05	4.16e-05	7.77e-05	0.000126
3.85e-05	0.00021	0.00031	0.000104	1.7e-05	0.000109	6.53e-05	0.000834	2.74e-05	0.000906	0.000179	0.000126	0.000353	0	0.000131	8.88e-06	0.000667	9.35e-06	0	0.000144	0.000663	0.00108	0.000899	0.000349	0	0.000125	6.91e-05	2.88e-05	9.12e-05	2.59e-05	0	0.000112
7.35e-05	0.000235	0.000343	0.000159	0	9.04e-05	0.000105	0.000933	3e-05	0.00114	0.000156	0.000155	0.000351	0	0.000151	1.8e-05	0.000691	1.36e-05	0	0.000155	0.000694	0.0013	0.00104	3.28e-05	0	8.61e-06	0.000204	0	0.000134	9.51e-05	0.000163	0.0001
9.14e-05	0.000116	0.000252	9.23e-05	6.7e-05	6.58e-05	8e-05	0.000646	3.24e-05	0.000637	0.000159	3.21e-05	0.000271	0	5.13e-05	0	0.000481	1e-05	3.73e-05	9.91e-05	0.000523	0.000797	0.000726	0.000141	4.41e-05	1.59e-05	0.000177	0	0.000262	9.78e-05	0.000397	0
7.96e-05	0.000116	0.000304	8.48e-05	1.76e-05	5.71e-05	9.83e-05	0.000621	5.69e-05	0.000689	0.000125	8.12e-05	0.000208	0	7.3e-05	2.95e-06	0.000527	9.7e-06	0	9.88e-05	0.000511	0.000814	0.00072	0.000532	1.53e-05	0.00014	0.000131	2.38e-05	0.000311	5.35e-05	0.000523	0
